customerID,gender,SeniorCitizen,Partner,Dependents,tenure,MonthlyCharges,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges,Churn,tenure_group,avg_charge_per_month,services_count,is_auto_pay,is_high_monthly_charge
3030-YDNRM,Male,No,No,No,8,74.85,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,572.45,No,7-12,71.55625,0,0,0
7321-KKSDU,Male,No,No,Yes,32,20.5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,696.8,No,25+,21.775,0,0,0
3402-XRIUO,Female,Yes,Yes,No,22,63.55,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,1381.8,No,13-24,62.8090909090909,3,0,0
3132-TVFDZ,Male,Yes,Yes,No,57,44.85,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,2572.95,Yes,25+,45.1394736842105,2,0,0
8286-AFUYI,Male,No,No,No,1,47.95,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,47.95,No,0-6,47.95,1,0,0
8080-DDEMJ,Male,Yes,No,No,1,45.1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.1,Yes,0-6,45.1,0,0,0
8356-WUAOJ,Female,No,Yes,No,1,45.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.0,No,0-6,45.0,0,0,0
6365-MTGZX,Male,No,No,No,24,96.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,2122.45,Yes,13-24,88.4354166666667,3,0,1
1349-WXNGG,Male,No,No,No,1,20.05,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.05,Yes,0-6,20.05,0,1,0
8058-DMYRU,Male,Yes,No,No,54,90.05,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,4931.8,No,25+,91.3296296296296,2,0,1
9350-ZXYJC,Female,No,No,No,4,25.3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),116.95,No,0-6,29.2375,0,1,0
6990-YNRIO,Male,No,Yes,Yes,65,108.65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),6937.95,Yes,25+,106.737692307692,5,1,1
8958-JPTRR,Female,No,Yes,No,56,24.3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,1261.7,No,25+,22.5303571428571,0,0,0
6959-GQEGV,Male,No,No,No,45,75.95,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,3273.8,No,25+,72.7511111111111,4,0,0
3173-WSSUE,Female,No,Yes,Yes,71,19.7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1415.85,No,25+,19.9415492957746,0,1,0
1265-HVPZB,Male,No,Yes,No,59,66.4,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),3958.2,No,25+,67.0881355932203,4,1,0
4115-UMJFQ,Male,No,No,No,69,35.75,No,No phone service,DSL,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),2492.25,No,25+,36.1195652173913,2,1,0
7369-TRPFD,Male,No,No,No,19,18.8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,279.2,No,13-24,14.6947368421053,0,0,0
1098-KFQEC,Female,No,Yes,Yes,55,19.4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1083.0,No,25+,19.6909090909091,0,1,0
7190-XHTWJ,Female,No,No,No,38,19.3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,755.5,No,25+,19.8815789473684,0,0,0
0621-TWIEM,Male,No,No,No,10,45.55,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,402.6,Yes,7-12,40.26,0,0,0
3537-RYBHH,Female,Yes,Yes,No,47,67.45,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),3252.0,No,25+,69.1914893617021,3,1,0
2485-ITVKB,Female,No,Yes,No,2,35.1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,68.75,Yes,0-6,34.375,1,0,0
3669-OYSJI,Male,No,No,No,1,46.2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),46.2,Yes,0-6,46.2,0,1,0
1612-EOHDH,Female,No,No,No,1,45.15,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.15,Yes,0-6,45.15,0,0,0
6702-OHFWR,Male,Yes,No,No,1,43.3,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,43.3,Yes,0-6,43.3,3,0,0
5296-BFCYD,Male,No,Yes,Yes,46,20.1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,936.85,No,25+,20.3663043478261,0,0,0
4510-PYUSH,Female,Yes,No,No,38,57.15,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),2250.65,Yes,25+,59.2276315789474,2,1,0
9359-JANWS,Female,No,Yes,No,65,58.9,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),3857.1,No,25+,59.34,3,1,0
7517-SAWMO,Female,No,Yes,No,19,73.2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,1441.1,Yes,13-24,75.8473684210526,1,0,0
4143-HHPMK,Male,No,No,No,52,85.35,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,4338.6,Yes,25+,83.4346153846154,2,0,1
3279-DYZQM,Male,No,Yes,Yes,71,19.45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1378.45,No,25+,19.4147887323944,0,0,0
7054-LGEQW,Female,No,No,No,1,45.95,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.95,Yes,0-6,45.95,0,0,0
0523-VNGTF,Female,Yes,No,No,52,50.5,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,2566.3,No,25+,49.3519230769231,4,0,0
9575-IWCAZ,Male,No,Yes,No,6,25.1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,171.0,No,0-6,28.5,0,0,0
7105-MXJLL,Female,Yes,Yes,No,26,60.7,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,1597.4,No,25+,61.4384615384615,2,0,0
7064-FRRSW,Male,Yes,No,No,48,99.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,4744.35,No,25+,98.840625,3,0,1
7940-UQQUG,Female,No,Yes,Yes,64,104.4,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),6721.6,No,25+,105.025,4,1,1
0923-PNFUB,Female,No,No,No,3,83.75,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,247.25,Yes,0-6,82.4166666666667,2,0,1
3961-SXAXY,Male,No,No,No,1,44.05,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.05,No,0-6,44.05,0,1,0
7010-BRBUU,Male,No,Yes,Yes,72,24.1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1734.65,No,25+,24.0923611111111,0,1,0
3566-HJGPK,Male,No,No,No,1,45.55,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.55,No,0-6,45.55,0,0,0
3062-ICYZQ,Female,No,Yes,Yes,51,93.8,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,4539.35,No,25+,89.006862745098,3,0,1
9938-PRCVK,Female,No,Yes,Yes,41,19.7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),804.25,No,25+,19.6158536585366,0,1,0
0973-KYVNF,Female,No,Yes,Yes,72,70.65,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),5011.15,No,25+,69.5993055555555,4,1,0
5129-HHMZC,Female,No,Yes,No,43,86.45,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),3574.5,No,25+,83.1279069767442,5,1,1
9637-CDTKZ,Male,No,Yes,No,72,114.1,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),8086.4,No,25+,112.311111111111,6,1,1
3946-JEWRQ,Male,No,Yes,No,47,95.2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),4563.0,No,25+,97.0851063829787,2,1,1
7873-CVMAW,Male,No,No,No,72,88.55,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),6362.35,No,25+,88.3659722222222,6,1,1
0463-WZZKO,Male,No,No,No,3,20.75,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),67.1,No,0-6,22.3666666666667,0,1,0
3494-JCHRQ,Male,No,No,No,1,70.05,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.05,Yes,0-6,70.05,0,0,0
6474-FVJLC,Male,No,No,No,2,86.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,165.45,Yes,0-6,82.725,1,0,1
4524-QCSSM,Male,No,No,No,26,44.65,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),1156.55,No,25+,44.4826923076923,3,1,0
5832-EXGTT,Male,No,Yes,Yes,29,60.2,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,1834.15,No,25+,63.2465517241379,2,0,0
8840-DQLGN,Female,Yes,Yes,No,35,100.5,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),3653.35,Yes,25+,104.381428571429,4,1,1
2039-JONDJ,Male,No,No,No,27,55.45,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),1477.65,No,25+,54.7277777777778,2,1,0
7217-JYHOQ,Male,No,Yes,Yes,24,70.3,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),1706.45,No,13-24,71.1020833333333,4,1,0
6695-FRVEC,Male,No,Yes,Yes,67,60.4,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),3953.7,No,25+,59.010447761194,3,1,0
4547-LYTDD,Female,No,No,No,16,72.65,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,1194.3,Yes,13-24,74.64375,0,0,0
9894-QMIMJ,Female,No,No,No,23,55.8,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),1327.85,No,13-24,57.7326086956522,2,1,0
8069-YQQAJ,Male,No,No,No,14,31.1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,419.7,No,13-24,29.9785714285714,1,0,0
6770-XUAGN,Female,No,Yes,Yes,1,21.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.0,Yes,0-6,21.0,0,0,0
4193-ORFCL,Female,Yes,No,No,1,45.1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.1,Yes,0-6,45.1,0,0,0
1636-NTNCO,Male,Yes,No,No,4,50.95,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),207.35,No,0-6,51.8375,3,1,0
3466-WAESX,Male,No,No,Yes,16,69.1,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,1083.7,No,13-24,67.73125,3,0,0
9281-PKKZE,Female,No,Yes,No,46,43.95,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,2007.85,No,25+,43.6489130434783,2,0,0
3638-VBZTA,Male,No,No,Yes,68,86.5,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),5882.75,No,25+,86.5110294117647,5,1,1
7459-IMVYU,Male,No,No,No,38,69.95,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,2657.55,No,25+,69.9355263157895,4,0,0
7776-QWNFX,Male,Yes,Yes,No,30,50.4,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),1527.5,Yes,25+,50.9166666666667,1,1,0
6689-TCZHQ,Female,Yes,No,No,5,78.95,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,378.4,Yes,0-6,75.68,1,0,0
8563-OYMQY,Male,No,No,No,17,90.95,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),1612.2,No,13-24,94.8352941176471,3,1,1
0754-EEBDC,Male,No,Yes,Yes,4,19.9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,76.65,No,0-6,19.1625,0,0,0
5777-ZPQNC,Female,No,No,No,12,20.15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,260.7,No,7-12,21.725,0,0,0
1951-IEYXM,Male,No,Yes,Yes,72,90.6,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),6441.85,No,25+,89.4701388888889,6,1,1
3318-NMQXL,Male,No,No,No,3,92.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,266.8,No,0-6,88.9333333333333,2,0,1
3143-ILDAL,Male,No,No,No,56,94.45,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,5124.6,Yes,25+,91.5107142857143,3,0,1
1022-RKXDR,Female,No,No,No,41,24.85,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,962.25,No,25+,23.469512195122,0,0,0
2361-FJWNO,Male,No,No,No,40,36.0,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),1382.9,No,25+,34.5725,2,1,0
2272-UOINI,Female,No,No,No,7,78.5,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,571.05,No,7-12,81.5785714285714,5,0,0
8232-UTFOZ,Male,No,No,No,69,19.95,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1399.35,No,25+,20.2804347826087,0,1,0
3750-YHRYO,Male,No,Yes,Yes,7,20.65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,150.0,No,7-12,21.4285714285714,0,0,0
6637-KYRCV,Female,No,Yes,Yes,5,30.5,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,167.2,No,0-6,33.44,1,0,0
5668-MEISB,Female,No,Yes,Yes,72,106.1,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),7657.4,No,25+,106.352777777778,5,1,1
0129-QMPDR,Male,No,Yes,Yes,44,20.5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),865.05,No,25+,19.6602272727273,0,1,0
7188-CBBBA,Female,No,No,No,65,95.5,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,6153.85,No,25+,94.6746153846154,3,0,1
5356-CSVSQ,Female,No,No,No,3,64.6,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,174.2,No,0-6,58.0666666666667,2,0,0
3221-CJMSG,Male,No,No,No,24,51.1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),1269.6,No,13-24,52.9,1,1,0
4720-VSTSI,Female,No,No,No,44,84.8,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),3862.55,Yes,25+,87.7852272727273,2,1,1
3219-JQRSL,Female,Yes,Yes,No,72,89.1,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),6352.4,No,25+,88.2277777777778,6,1,1
2801-NISEI,Male,No,No,No,24,54.95,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,1348.5,No,13-24,56.1875,2,0,0
3946-MHCZW,Male,No,No,No,1,50.9,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,50.9,Yes,0-6,50.9,1,0,0
4623-ZKHLY,Male,No,Yes,No,22,20.45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),471.55,No,13-24,21.4340909090909,0,1,0
6732-VAILE,Male,No,Yes,Yes,70,85.95,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),5931.75,No,25+,84.7392857142857,5,1,1
8201-AAXCB,Male,No,Yes,Yes,25,60.35,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,1404.65,No,25+,56.186,1,0,0
7696-CFTAT,Male,No,Yes,Yes,37,19.8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),726.1,No,25+,19.6243243243243,0,1,0
1845-CSBRZ,Female,Yes,Yes,Yes,22,85.35,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),1961.6,No,13-24,89.1636363636364,1,1,1
2123-VSCOT,Female,No,Yes,Yes,59,72.1,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),4194.85,No,25+,71.0991525423729,3,1,0
6651-AZVTJ,Male,No,Yes,Yes,49,99.8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,4872.45,Yes,25+,99.4377551020408,3,0,1
4566-GOLUK,Male,No,Yes,Yes,47,107.35,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),5118.95,Yes,25+,108.913829787234,4,1,1
2484-DGXPZ,Female,No,Yes,Yes,31,19.55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,658.95,Yes,25+,21.2564516129032,0,0,0
2018-QKYGT,Male,No,Yes,Yes,1,81.05,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.05,No,0-6,81.05,1,0,1
2792-VPPET,Male,No,No,No,3,20.5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,76.95,No,0-6,25.65,0,0,0
7409-JURKQ,Female,No,Yes,No,53,111.8,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),5809.75,No,25+,109.617924528302,5,1,1
3247-MHJKM,Male,No,No,No,1,20.2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,No,0-6,20.2,0,0,0
1964-SVLEA,Male,No,No,No,20,19.7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,415.9,No,13-24,20.795,0,0,0
4587-NUKOX,Female,No,No,No,3,79.1,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,246.5,Yes,0-6,82.1666666666667,2,0,0
7297-DVYGA,Female,No,No,No,51,19.85,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),996.95,No,25+,19.5480392156863,0,1,0
2239-CGBUZ,Female,No,Yes,No,51,60.5,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),3145.15,No,25+,61.6696078431373,3,1,0
0854-UYHZD,Female,No,Yes,Yes,13,19.55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,265.3,No,13-24,20.4076923076923,0,0,0
7243-LCGGZ,Female,No,No,No,1,20.9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.9,No,0-6,20.9,0,0,0
8267-KFGYD,Male,No,No,Yes,1,21.05,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.05,No,0-6,21.05,0,0,0
4890-VMUAV,Male,No,No,No,63,71.5,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,4576.3,No,25+,72.6396825396825,4,0,0
9261-WDCAF,Male,No,No,No,3,54.65,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,189.1,No,0-6,63.0333333333333,1,0,0
3764-MNMOI,Male,No,No,No,46,19.2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),908.15,No,25+,19.7423913043478,0,1,0
7442-YGZFK,Male,No,No,No,1,49.8,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.8,No,0-6,49.8,0,1,0
0420-BWTPW,Male,No,No,Yes,8,25.5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,215.2,Yes,7-12,26.9,0,0,0
8229-BUJHX,Female,No,Yes,Yes,71,20.5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1500.95,No,25+,21.1401408450704,0,1,0
7449-HVPIV,Male,No,Yes,Yes,55,90.4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),5099.15,No,25+,92.7118181818182,2,1,1
5504-WSIUR,Female,No,No,No,70,90.25,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),6385.95,No,25+,91.2278571428571,3,1,1
8183-ONMXC,Female,No,No,No,2,80.75,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,159.45,Yes,0-6,79.725,1,0,1
8466-PZBLH,Male,No,Yes,Yes,67,104.6,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),6885.75,No,25+,102.772388059701,4,1,1
9614-RMGHA,Male,No,Yes,No,65,91.85,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),5940.85,Yes,25+,91.3976923076923,2,1,1
8735-IJJEG,Male,No,Yes,No,14,50.2,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),668.85,No,13-24,47.775,1,1,0
0564-MUUQK,Female,No,Yes,Yes,20,95.5,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),1916.2,No,13-24,95.81,3,1,1
5054-IEXZT,Male,No,No,Yes,1,75.35,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.35,Yes,0-6,75.35,1,0,0
5834-ASPWA,Male,No,No,No,1,75.45,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.45,Yes,0-6,75.45,0,0,0
0701-RFGFI,Female,No,Yes,Yes,49,95.4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),4613.95,No,25+,94.1622448979592,2,1,1
0019-EFAEP,Female,No,No,No,72,101.3,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),7261.25,No,25+,100.850694444444,4,1,1
5619-PTMIK,Female,No,Yes,No,46,53.1,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,2459.8,No,25+,53.4739130434783,1,0,0
3737-XBQDD,Male,No,No,No,24,84.85,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),2048.8,No,13-24,85.3666666666667,2,1,1
5882-CMAZQ,Female,No,Yes,Yes,5,34.25,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,163.55,No,0-6,32.71,2,0,0
