customerID,gender,SeniorCitizen,Partner,Dependents,tenure,MonthlyCharges,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges,Churn
7369-TRPFD,Male,No,No,No,19,18.8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,279.2,No
1098-KFQEC,Female,No,Yes,Yes,55,19.4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1083.0,No
7190-XHTWJ,Female,No,No,No,38,19.3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,755.5,No
0621-TWIEM,Male,No,No,No,10,45.55,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,402.6,Yes
3537-RYBHH,Female,Yes,Yes,No,47,67.45,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),3252.0,No
2485-ITVKB,Female,No,Yes,No,2,35.1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,68.75,Yes
3669-OYSJI,Male,No,No,No,1,46.2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),46.2,Yes
1612-EOHDH,Female,No,No,No,1,45.15,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.15,Yes
6702-OHFWR,Male,Yes,No,No,1,43.3,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,43.3,Yes
5296-BFCYD,Male,No,Yes,Yes,46,20.1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,936.85,No
4510-PYUSH,Female,Yes,No,No,38,57.15,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),2250.65,Yes
9359-JANWS,Female,No,Yes,No,65,58.9,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),3857.1,No
7517-SAWMO,Female,No,Yes,No,19,73.2,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,1441.1,Yes
4143-HHPMK,Male,No,No,No,52,85.35,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,4338.6,Yes
3279-DYZQM,Male,No,Yes,Yes,71,19.45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,1378.45,No
7054-LGEQW,Female,No,No,No,1,45.95,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.95,Yes
0523-VNGTF,Female,Yes,No,No,52,50.5,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,2566.3,No
9575-IWCAZ,Male,No,Yes,No,6,25.1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,171.0,No
7105-MXJLL,Female,Yes,Yes,No,26,60.7,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Mailed check,1597.4,No
7064-FRRSW,Male,Yes,No,No,48,99.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,4744.35,No
7940-UQQUG,Female,No,Yes,Yes,64,104.4,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),6721.6,No
0923-PNFUB,Female,No,No,No,3,83.75,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,247.25,Yes
3961-SXAXY,Male,No,No,No,1,44.05,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.05,No
7010-BRBUU,Male,No,Yes,Yes,72,24.1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1734.65,No
3566-HJGPK,Male,No,No,No,1,45.55,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.55,No
3062-ICYZQ,Female,No,Yes,Yes,51,93.8,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,4539.35,No
9938-PRCVK,Female,No,Yes,Yes,41,19.7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),804.25,No
0973-KYVNF,Female,No,Yes,Yes,72,70.65,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),5011.15,No
5129-HHMZC,Female,No,Yes,No,43,86.45,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),3574.5,No
9637-CDTKZ,Male,No,Yes,No,72,114.1,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),8086.4,No
3946-JEWRQ,Male,No,Yes,No,47,95.2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),4563.0,No
7873-CVMAW,Male,No,No,No,72,88.55,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),6362.35,No
0463-WZZKO,Male,No,No,No,3,20.75,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),67.1,No
3494-JCHRQ,Male,No,No,No,1,70.05,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.05,Yes
6474-FVJLC,Male,No,No,No,2,86.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,165.45,Yes
4524-QCSSM,Male,No,No,No,26,44.65,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),1156.55,No
5832-EXGTT,Male,No,Yes,Yes,29,60.2,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,1834.15,No
8840-DQLGN,Female,Yes,Yes,No,35,100.5,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),3653.35,Yes
2039-JONDJ,Male,No,No,No,27,55.45,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),1477.65,No
7217-JYHOQ,Male,No,Yes,Yes,24,70.3,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),1706.45,No
6695-FRVEC,Male,No,Yes,Yes,67,60.4,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),3953.7,No
4547-LYTDD,Female,No,No,No,16,72.65,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,1194.3,Yes
9894-QMIMJ,Female,No,No,No,23,55.8,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),1327.85,No
8069-YQQAJ,Male,No,No,No,14,31.1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,419.7,No
6770-XUAGN,Female,No,Yes,Yes,1,21.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.0,Yes
4193-ORFCL,Female,Yes,No,No,1,45.1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.1,Yes
1636-NTNCO,Male,Yes,No,No,4,50.95,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),207.35,No
3466-WAESX,Male,No,No,Yes,16,69.1,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,1083.7,No
9281-PKKZE,Female,No,Yes,No,46,43.95,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,2007.85,No
3638-VBZTA,Male,No,No,Yes,68,86.5,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),5882.75,No
7459-IMVYU,Male,No,No,No,38,69.95,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,2657.55,No
7776-QWNFX,Male,Yes,Yes,No,30,50.4,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),1527.5,Yes
6689-TCZHQ,Female,Yes,No,No,5,78.95,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,378.4,Yes
8563-OYMQY,Male,No,No,No,17,90.95,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),1612.2,No
0754-EEBDC,Male,No,Yes,Yes,4,19.9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,76.65,No
5777-ZPQNC,Female,No,No,No,12,20.15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,260.7,No
1951-IEYXM,Male,No,Yes,Yes,72,90.6,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),6441.85,No
3318-NMQXL,Male,No,No,No,3,92.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,266.8,No
3143-ILDAL,Male,No,No,No,56,94.45,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,5124.6,Yes
1022-RKXDR,Female,No,No,No,41,24.85,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,962.25,No
2361-FJWNO,Male,No,No,No,40,36.0,No,No phone service,DSL,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),1382.9,No
2272-UOINI,Female,No,No,No,7,78.5,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,571.05,No
8232-UTFOZ,Male,No,No,No,69,19.95,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),1399.35,No
3750-YHRYO,Male,No,Yes,Yes,7,20.65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,150.0,No
6637-KYRCV,Female,No,Yes,Yes,5,30.5,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,167.2,No
5668-MEISB,Female,No,Yes,Yes,72,106.1,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),7657.4,No
0129-QMPDR,Male,No,Yes,Yes,44,20.5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),865.05,No
7188-CBBBA,Female,No,No,No,65,95.5,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,6153.85,No
5356-CSVSQ,Female,No,No,No,3,64.6,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,174.2,No
3221-CJMSG,Male,No,No,No,24,51.1,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),1269.6,No
4720-VSTSI,Female,No,No,No,44,84.8,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),3862.55,Yes
3219-JQRSL,Female,Yes,Yes,No,72,89.1,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),6352.4,No
2801-NISEI,Male,No,No,No,24,54.95,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,1348.5,No
3946-MHCZW,Male,No,No,No,1,50.9,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,50.9,Yes
4623-ZKHLY,Male,No,Yes,No,22,20.45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),471.55,No
6732-VAILE,Male,No,Yes,Yes,70,85.95,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),5931.75,No
8201-AAXCB,Male,No,Yes,Yes,25,60.35,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,1404.65,No
7696-CFTAT,Male,No,Yes,Yes,37,19.8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),726.1,No
1845-CSBRZ,Female,Yes,Yes,Yes,22,85.35,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),1961.6,No
2123-VSCOT,Female,No,Yes,Yes,59,72.1,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),4194.85,No
6651-AZVTJ,Male,No,Yes,Yes,49,99.8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,4872.45,Yes
4566-GOLUK,Male,No,Yes,Yes,47,107.35,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),5118.95,Yes
2484-DGXPZ,Female,No,Yes,Yes,31,19.55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,658.95,Yes
2018-QKYGT,Male,No,Yes,Yes,1,81.05,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.05,No
2792-VPPET,Male,No,No,No,3,20.5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,76.95,No
7409-JURKQ,Female,No,Yes,No,53,111.8,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),5809.75,No
3247-MHJKM,Male,No,No,No,1,20.2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,No
1964-SVLEA,Male,No,No,No,20,19.7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,415.9,No
4587-NUKOX,Female,No,No,No,3,79.1,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,246.5,Yes
7297-DVYGA,Female,No,No,No,51,19.85,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),996.95,No
2239-CGBUZ,Female,No,Yes,No,51,60.5,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),3145.15,No
0854-UYHZD,Female,No,Yes,Yes,13,19.55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,265.3,No
7243-LCGGZ,Female,No,No,No,1,20.9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.9,No
8267-KFGYD,Male,No,No,Yes,1,21.05,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.05,No
4890-VMUAV,Male,No,No,No,63,71.5,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,4576.3,No
9261-WDCAF,Male,No,No,No,3,54.65,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,189.1,No
3764-MNMOI,Male,No,No,No,46,19.2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),908.15,No
7442-YGZFK,Male,No,No,No,1,49.8,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.8,No
0420-BWTPW,Male,No,No,Yes,8,25.5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,215.2,Yes
8229-BUJHX,Female,No,Yes,Yes,71,20.5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),1500.95,No
7449-HVPIV,Male,No,Yes,Yes,55,90.4,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),5099.15,No
5504-WSIUR,Female,No,No,No,70,90.25,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),6385.95,No
8183-ONMXC,Female,No,No,No,2,80.75,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,159.45,Yes
8466-PZBLH,Male,No,Yes,Yes,67,104.6,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),6885.75,No
9614-RMGHA,Male,No,Yes,No,65,91.85,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),5940.85,Yes
8735-IJJEG,Male,No,Yes,No,14,50.2,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),668.85,No
0564-MUUQK,Female,No,Yes,Yes,20,95.5,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),1916.2,No
5054-IEXZT,Male,No,No,Yes,1,75.35,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.35,Yes
5834-ASPWA,Male,No,No,No,1,75.45,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.45,Yes
0701-RFGFI,Female,No,Yes,Yes,49,95.4,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),4613.95,No
0019-EFAEP,Female,No,No,No,72,101.3,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),7261.25,No
5619-PTMIK,Female,No,Yes,No,46,53.1,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,2459.8,No
3737-XBQDD,Male,No,No,No,24,84.85,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),2048.8,No
5882-CMAZQ,Female,No,Yes,Yes,5,34.25,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,163.55,No
5846-QFDFI,Female,No,Yes,Yes,33,88.6,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),2888.7,No
4445-KWOKW,Female,No,No,No,42,60.15,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),2421.6,No
3511-APPBJ,Male,No,No,No,23,99.95,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),2292.75,No
7967-HYCDE,Male,No,No,No,8,70.7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),553.4,No
2430-RRYUW,Male,No,No,No,66,54.8,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,3465.7,No
3948-XHGNA,Male,No,No,No,24,49.55,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),1210.4,Yes
3723-BFBGR,Male,Yes,No,No,24,54.8,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),1291.3,No
0565-IYCGT,Male,No,No,No,69,78.6,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),5356.45,Yes
5447-WZAFP,Female,No,No,No,53,100.3,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,5200.8,No
5110-CHOPY,Female,No,No,No,60,53.6,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,3237.05,No
5445-UTODQ,Female,No,Yes,No,7,81.1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,576.65,Yes
4425-OWHWB,Female,No,No,No,20,19.35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),433.75,No
7892-QVYKW,Female,No,Yes,Yes,23,85.6,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,1868.4,No
9675-ICXCT,Male,No,Yes,Yes,72,80.8,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,5728.55,No
1024-VRZHF,Male,No,Yes,No,11,74.95,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,825.7,Yes
4703-MQYKT,Male,No,No,No,21,19.6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,390.4,No
9497-QCMMS,Male,Yes,No,No,1,93.55,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.55,Yes
5692-ICXLW,Male,Yes,No,No,31,90.7,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,2845.15,No
0602-DDUML,Female,No,No,No,57,69.75,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,3894.4,No
2208-MPXIO,Female,No,Yes,Yes,45,20.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),886.4,No
1960-UYCNN,Male,No,No,No,10,95.25,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,1021.55,No
0348-SDKOL,Female,No,Yes,No,58,102.1,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),5885.4,Yes
3190-FZATL,Male,No,No,Yes,14,19.95,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,268.4,No
7336-RLLRH,Male,No,Yes,No,27,80.85,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,2204.35,No
4373-MAVJG,Female,No,Yes,Yes,14,90.9,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),1259.0,Yes
8901-HJXTF,Female,No,Yes,Yes,12,29.2,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,309.1,Yes
7710-JSYOA,Female,No,Yes,Yes,69,93.3,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),6398.05,No
5419-KLXBN,Female,No,Yes,Yes,25,89.15,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),2257.75,Yes
3424-NMNBO,Male,Yes,Yes,No,58,108.85,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,6287.25,Yes
9885-MFVSU,Female,No,Yes,Yes,35,46.35,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),1662.05,No
4514-GFCFI,Female,Yes,No,No,16,84.75,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,1350.15,Yes
0607-MVMGC,Male,No,Yes,Yes,45,78.75,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),3600.65,No
3365-SAIGS,Female,No,No,No,17,83.55,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,1329.15,No
9828-AOQLM,Female,No,Yes,Yes,1,45.7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.7,Yes
8022-BECSI,Male,No,No,No,22,19.6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,422.5,No
8000-REIQB,Female,Yes,No,No,1,69.95,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.95,Yes
